Phi_ext,I_s_original,I_s_trend,I_s_detrended,I_s_ls_fit
-2.914e-05,0.0005084782323449,0.0005076848456395206,7.933867053793245e-07,0.0005086534656674401
-2.912e-05,0.0005083872663205,0.0005076855418601313,7.017244603686268e-07,0.0005086890569288541
-2.9100000000000003e-05,0.0005085854928908,0.000507686238080742,8.992548100579881e-07,0.0005087232210367379
-2.908e-05,0.0005085131996411,0.0005076869343013526,8.262653397474564e-07,0.0005087559102727484
-2.906e-05,0.0005084233675547,0.0005076876305219632,7.357370327367883e-07,0.0005087870790214058
-2.904e-05,0.0005085178093004,0.0005076883267425739,8.294825578260973e-07,0.0005088166838351334
-2.902e-05,0.0005086422281695,0.0005076890229631845,9.532052063155249e-07,0.0005088446834962051
-2.9e-05,0.0005087973672501,0.0005076897191837952,1.1076480663048047e-06,0.0005088710390755135
-2.898e-05,0.0005083273801296,0.0005076904154044058,6.369647251941923e-07,0.0005088957139880742
-2.896e-05,0.000508425653104,0.0005076911116250164,7.34541478983569e-07,0.0005089186740451893
-2.894e-05,0.0005086770311845,0.0005076918078456271,9.852233388728997e-07,0.0005089398875031933
-2.892e-05,0.0005088680311682,0.0005076925040662378,1.1755271019621904e-06,0.0005089593251087125
-2.89e-05,0.0005087458917717,0.0005076932002868483,1.0526914848516672e-06,0.000508976960140375
-2.888e-05,0.0005088489194467,0.000507693896507459,1.1550229392409727e-06,0.0005089927684469096
-2.886e-05,0.0005087022210045,0.0005076945927280697,1.0076282764302563e-06,0.0005090067284815804
-2.884e-05,0.0005087603665109,0.0005076952889486803,1.0650775622197397e-06,0.0005090188213329081
-2.882e-05,0.0005088988997617,0.0005076959851692909,1.2029145924090292e-06,0.0005090290307516345
-2.88e-05,0.0005089984164852,0.0005076966813899016,1.3017350952984272e-06,0.0005090373431738894
-2.878e-05,0.0005087654997048,0.0005076973776105122,1.0681220942878157e-06,0.0005090437477405311
-2.876e-05,0.0005089391132355,0.0005076980738311229,1.2410394043771379e-06,0.0005090482363126288
-2.874e-05,0.0005088739066889,0.0005076987700517335,1.1751366371664943e-06,0.0005090508034830667
-2.872e-05,0.0005088621242145,0.0005076994662723441,1.1626579421559168e-06,0.0005090514465842539
-2.87e-05,0.0005090087147959,0.0005077001624929548,1.308552302945235e-06,0.000509050165691928
-2.868e-05,0.0005089967862587,0.0005077008587135655,1.2959275451345648e-06,0.0005090469636250466
